---------------------------------------------
Log C:\Users\nomisum\Documents\My Games\ArmaReforger\logs\logs_2026-01-03_11-48-06\console.log started at 2026-01-03 11:48:06 (2026-01-03 10:48:06 UTC)

11:48:06.272 ENGINE       : FileSystem: Adding relative directory 'C:\Users\nomisum\Documents\My Games\ArmaReforger\logs\logs_2026-01-03_11-48-06' to filesystem under name logs
11:48:06.272 ENGINE       : FileSystem: Adding relative directory 'C:\Users\nomisum\Documents\My Games\ArmaReforger\profile' to filesystem under name profile
11:48:06.274 ENGINE       : Initializing engine, version 187305
11:48:07.413 ENGINE       : Addon dirs:
11:53:30.708   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.708   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.728 WORLD        : UpdateEntities
11:53:30.728  WORLD        : Frame
11:53:30.728   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.728   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.749 WORLD        : UpdateEntities
11:53:30.749  WORLD        : Frame
11:53:30.749   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.749   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.770 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
11:53:30.770 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'US', position: [7449.63, 21.8, 4653.42], direction: 108.325°, type: Rifleman
11:53:30.770 SCRIPT       : GRAD_BC_ReplayMapLayer: Transmission 1 - State: 2, Progress: 3.22222%, Position: [7447.4, 21.8717, 4655.9]
11:53:30.770 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks for persistent display
11:53:30.770 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
11:53:30.771 WORLD        : UpdateEntities
11:53:30.771  WORLD        : Frame
11:53:30.771   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.771   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.773 WORLD        : UpdateEntities
11:53:30.773  WORLD        : PostFrame
11:53:30.773   SCRIPT    (E): BC Debug - m_radioTruckComponent is null
11:53:30.792 WORLD        : UpdateEntities
11:53:30.792  WORLD        : Frame
11:53:30.792   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.792   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.814 WORLD        : UpdateEntities
11:53:30.814  WORLD        : Frame
11:53:30.814   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.814   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.834 WORLD        : UpdateEntities
11:53:30.834  WORLD        : Frame
11:53:30.834   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.834   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.854 WORLD        : UpdateEntities
11:53:30.854  WORLD        : Frame
11:53:30.854   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.854   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.857 WORLD        : UpdateEntities
11:53:30.857  WORLD        : PostFrame
11:53:30.857   SCRIPT    (E): BC Debug - m_radioTruckComponent is null
11:53:30.875 WORLD        : UpdateEntities
11:53:30.875  WORLD        : Frame
11:53:30.875   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.875   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.896 WORLD        : UpdateEntities
11:53:30.896  WORLD        : Frame
11:53:30.896   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.896   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.917 WORLD        : UpdateEntities
11:53:30.918  WORLD        : Frame
11:53:30.918   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.918   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.938 WORLD        : UpdateEntities
11:53:30.938  WORLD        : Frame
11:53:30.938   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.938   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.959 WORLD        : UpdateEntities
11:53:30.959  WORLD        : Frame
11:53:30.959   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.959   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:30.980 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
11:53:30.980 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'US', position: [7449.63, 21.8, 4653.42], direction: 108.325°, type: Rifleman
11:53:30.980 SCRIPT       : GRAD_BC_ReplayMapLayer: Transmission 1 - State: 2, Progress: 3.22222%, Position: [7447.4, 21.8717, 4655.9]
11:53:30.980 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks for persistent display
11:53:30.980 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
11:53:30.980 WORLD        : UpdateEntities
11:53:30.980  WORLD        : Frame
11:53:30.980   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:30.980   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:31.001 WORLD        : UpdateEntities
11:53:31.001  WORLD        : Frame
11:53:31.001   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.001   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:31.022 WORLD        : UpdateEntities
11:53:31.022  WORLD        : Frame
11:53:31.022   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() during playback - 1 markers
11:53:31.022   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.022   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:31.042 WORLD        : UpdateEntities
11:53:31.042  WORLD        : Frame
11:53:31.042   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.042   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:31.064 WORLD        : UpdateEntities
11:53:31.064  WORLD        : Frame
11:53:31.064   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.064   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 11 total commands
11:53:31.067 WORLD        : UpdateEntities
11:53:31.067  WORLD        : PostFrame
11:53:31.067   SCRIPT    (E): BC Debug - m_radioTruckComponent is null
11:53:31.084 WORLD        : UpdateEntities
11:53:31.084  WORLD        : Frame
11:53:31.084   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.084   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.107 WORLD        : UpdateEntities
11:53:31.107  WORLD        : Frame
11:53:31.107   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.107   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.127 WORLD        : UpdateEntities
11:53:31.127  WORLD        : Frame
11:53:31.127   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.127   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.148 WORLD        : UpdateEntities
11:53:31.148  WORLD        : Frame
11:53:31.148   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.148   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.169 WORLD        : UpdateEntities
11:53:31.169  WORLD        : Frame
11:53:31.169   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.169   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.190 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
11:53:31.190 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'US', position: [7449.63, 21.8, 4653.42], direction: 108.325°, type: Rifleman
11:53:31.190 SCRIPT       : GRAD_BC_ReplayMapLayer: Transmission 1 - State: 2, Progress: 3.22222%, Position: [7447.4, 21.8717, 4655.9]
11:53:31.190 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks for persistent display
11:53:31.190 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
11:53:31.190 WORLD        : UpdateEntities
11:53:31.190  WORLD        : Frame
11:53:31.190   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.190   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.210 WORLD        : UpdateEntities
11:53:31.210  WORLD        : Frame
11:53:31.210   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.210   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.231 WORLD        : UpdateEntities
11:53:31.231  WORLD        : Frame
11:53:31.231   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.231   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.233 WORLD        : UpdateEntities
11:53:31.233  WORLD        : PostFrame
11:53:31.233   SCRIPT    (E): BC Debug - m_radioTruckComponent is null
11:53:31.252 WORLD        : UpdateEntities
11:53:31.252  WORLD        : Frame
11:53:31.252   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.252   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.272 WORLD        : UpdateEntities
11:53:31.273  WORLD        : Frame
11:53:31.273   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.273   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.294 WORLD        : UpdateEntities
11:53:31.294  WORLD        : Frame
11:53:31.294   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.294   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.315 WORLD        : UpdateEntities
11:53:31.315  WORLD        : Frame
11:53:31.315   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.315   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.317 WORLD        : UpdateEntities
11:53:31.317  WORLD        : PostFrame
11:53:31.317   SCRIPT    (E): BC Debug - m_radioTruckComponent is null
11:53:31.338 WORLD        : UpdateEntities
11:53:31.338  WORLD        : Frame
11:53:31.338   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.338   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.356 WORLD        : UpdateEntities
11:53:31.356  WORLD        : Frame
11:53:31.356   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.356   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.377 WORLD        : UpdateEntities
11:53:31.377  WORLD        : Frame
11:53:31.377   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.377   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.397 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
11:53:31.397 SCRIPT       : GRAD_BC_ReplayMapLayer: Player 1 (nomisum) faction: 'US', position: [7449.45, 21.78, 4652.78], direction: 100.827°, type: Rifleman
11:53:31.397 SCRIPT       : GRAD_BC_ReplayMapLayer: Transmission 1 - State: 2, Progress: 3.22222%, Position: [7447.4, 21.8717, 4655.9]
11:53:31.397 SCRIPT       : GRAD_BC_ReplayMapLayer: Saved last frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks for persistent display
11:53:31.397 SCRIPT       : GRAD_BC_ReplayMapLayer: Updated frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
11:53:31.398 WORLD        : UpdateEntities
11:53:31.398  WORLD        : Frame
11:53:31.398   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.398   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.419 WORLD        : UpdateEntities
11:53:31.419  WORLD        : Frame
11:53:31.419   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.419   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.439 WORLD        : UpdateEntities
11:53:31.439  WORLD        : Frame
11:53:31.439   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.439   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.460 WORLD        : UpdateEntities
11:53:31.460  WORLD        : Frame
11:53:31.460   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.460   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.481 WORLD        : UpdateEntities
11:53:31.482  WORLD        : Frame
11:53:31.482   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.482   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.503 WORLD        : UpdateEntities
11:53:31.503  WORLD        : Frame
11:53:31.503   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.503   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.524 WORLD        : UpdateEntities
11:53:31.524  WORLD        : Frame
11:53:31.524   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.524   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.544 WORLD        : UpdateEntities
11:53:31.544  WORLD        : Frame
11:53:31.544   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.544   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.566 WORLD        : UpdateEntities
11:53:31.566  WORLD        : Frame
11:53:31.566   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.566   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.587 WORLD        : UpdateEntities
11:53:31.587  WORLD        : Frame
11:53:31.587   SCRIPT       : GRAD_BC_ReplayMapLayer: Faction 'US' color from API: 0x-16478745
11:53:31.587   SCRIPT       : GRAD_BC_ReplayMapLayer: Draw() completed - 1 player markers, 0 projectile markers, 1 transmission markers, 0 radio trucks, 10 total commands
11:53:31.607 SCRIPT       : GRAD_BC_ReplayMapLayer: Received frame with 1 players, 0 projectiles, 1 transmissions, 0 radio trucks
